timetweet,isitweet,favcount,retwcount,id,name
2022-11-29 10:01:22,b'RT @resca_ayue25: \xf0\x9f\x93\xbaLIVE STREAMING PIALA DUNIA\n\xe2\x9a\xbd\xef\xb8\x8fWORLD CUP\n\nEKUADOR VS SENEGAL\nhttps://t.co/M2NYGqzA2U\n\nBELANDA VS QATAR\nhttps://t.co/R6NsVC\xe2\x80\xa6',0,127,1597531152146841601,gomavwo
2022-11-29 10:01:20,"b'RT @bharianmy: PIALA DUNIA 2022 QATAR\n\xe2\x9d\x97\xef\xb8\x8f RABU, 30 NOVEMBER \xe2\x9d\x97\xef\xb8\x8f\n\n&gt; Kumpulan B\nIRAN lwn USA, 3pg\n\n&gt; Kumpulan B\nWALES lwn ENGLAND, 3pg\n\n&gt; Kumpu\xe2\x80\xa6'",0,5,1597531143896633349,ProfYul29
2022-11-29 10:01:18,b'RT @drzul_albakri: Saya tak pandai ulas tapi saya cuba\xe2\x80\xa6\n\nSaya merasa terharu kerana tidak menyangka sambutan masyarakat dunia yang hadir ke\xe2\x80\xa6',0,1033,1597531138616004609,frzhyqlll
2022-11-29 10:01:13,b'Gol ke-1931 di Piala Dunia adalah Yahya Golmohammadi (Meksiko vs Iran)',0,0,1597531118072631296,rezakaisar3
2022-11-29 10:01:04,b'RT @rutoriess: \xe2\x9c\xa8 rekomendasi dress wanita \xe2\x9c\xa8\n\nA thread.\n\n\xe3\x85\xa1 tag [#MetUltahCipung rans entertaiment rafi ahmad ronaldo piala dunia shopee-ku c\xe2\x80\xa6',0,213,1597531077668900865,Urza_02
2022-11-29 10:01:03,"b'Link Live Streaming Ekuador vs Senegal di Piala Dunia 2022, Laga Hidup Mati Demi Tiket 16 Besar https://t.co/APsAkooRHn'",0,0,1597531076100227073,bolatimesdotcom
2022-11-29 10:00:56,b'Gol ke-1930 di Piala Dunia adalah Omar Bravo (Meksiko vs Iran)',0,0,1597531044366123008,rezakaisar3
2022-11-29 10:00:54,"b'RT @Sport77Official: Jersey Piala Dunia Lain edisi Belanda \xf0\x9f\x87\xb3\xf0\x9f\x87\xb1\n\nKalo kita giveaway mau, nggak? \xf0\x9f\x91\x80\n\n#PialaDunia2022 #FIFAWorldCup\n#MoreThanJus\xe2\x80\xa6'",0,8,1597531035000274944,pormoroyudho
2022-11-29 10:00:52,b'RT @detikcom: Muncul kabar mengejutkan dari Timnas Iran di Piala Dunia 2022. Keluarga para pemainnya diancam penjara. Lho kenapa?   https:/\xe2\x80\xa6',0,3,1597531029543485442,timmymalachi
2022-11-29 10:00:48,b'Semata-mata tak mahu terlepas satu pun perlawanan. https://t.co/cQmT4mEVJQ',0,0,1597531010668773377,kosmo_online
2022-11-29 10:00:46,"b'Laga berakhir dengan skor 1-0. Berkat kemenangan tipis atas Austria, Jerman Barat menggeser posisi dua milik Aljazair. Jerman Barat berhak lolos ke fase selanjutnya menemani Austria. Bukan cuma itu, Jerman barat seakan berhasil menistakan Aljazair dari Piala Dunia 1982. https://t.co/gEpP2K2Kvh'",0,0,1597531005035765761,rhiezvann
2022-11-29 10:00:35,"b'Sebagian Benar, Video Pendukung Asal Amerika Latin Masuk Islam Saat Datang Piala Dunia Qatar 2022 https://t.co/eJKCsP5vUt #TempoCekFakta #CekFakta'",3,2,1597530957644713985,tempodotco
2022-11-29 10:00:30,"b'Hal ini dilatarbelakangi oleh kejadian kontra Jerman barat melawan Austria di Piala dunia 1982 atau lebih dikenal skandal Dijon atau ""Disgrace of Dijon"". Nama ini diambil dari tempat pertandingan tersebut berlangsung El Molin\xc3\xb3n stadium, Gij\xc3\xb3n, Spanyol. https://t.co/sfHN5pxugW'",0,0,1597530938094649344,rhiezvann
2022-11-29 10:00:15,b'Gol ke-1929 di Piala Dunia adalah Arjen Robben (Serbia &amp; Montenegro vs Belanda)',0,0,1597530873393713154,rezakaisar3
2022-11-29 10:00:12,"b""RT @biacho6688992: Ada Spanduk 'Anies Baswedan For Presiden' di Piala Dunia 2022 Qatar | PORTAL ISLAM https://t.co/BSN230DkCq https://t.co/\xe2\x80\xa6""",0,93,1597530860257181696,TaufiqH09740086
2022-11-29 10:00:08,"b'RT @modsya: Team Piala Dunia yang ada sedikit sentuhan Liga M:-\n\nArgentina (Pablo Aimar, asst coach)\n\nGhana (George Boateng, asst coach)\n\nA\xe2\x80\xa6'",0,10,1597530843006005249,HaikalEkal97
2022-11-29 10:00:08,b'RT @drzul_albakri: Saya tak pandai ulas tapi saya cuba\xe2\x80\xa6\n\nSaya merasa terharu kerana tidak menyangka sambutan masyarakat dunia yang hadir ke\xe2\x80\xa6',0,1033,1597530842829844481,aimanpaedia
2022-11-29 10:00:03,"b'PIALA DUNIA 2022 QATAR\n\xe2\x9d\x97\xef\xb8\x8f RABU, 30 NOVEMBER \xe2\x9d\x97\xef\xb8\x8f\n\n&gt; Kumpulan B\nIRAN lwn USA, 3pg\n\n&gt; Kumpulan B\nWALES lwn ENGLAND, 3pg\n\n&gt; Kumpulan D\nAUSTRALIA lwn DENMARK, 11mlm\n\n&gt; Kumpulan D\nTUNISIA lwn PERANCIS, 11mlm\n\n#PialaDunia2022 #Qatar2022 #WorldCup2022 #FIFA2022 https://t.co/pVmsM2dIXj'",12,5,1597530820876685312,bharianmy
2022-11-29 09:59:50,b'RT @Muhammad_Saewad: Kenapa anda menolak menggunakan ban kapten LGBT?\n\nCR7 : \nSaya mengikuti aturan Qatar sebagai tuan rumah Piala Dunia 20\xe2\x80\xa6',0,86,1597530766610571264,tiyaRR91
2022-11-29 09:59:46,b'RT @BetaKopites: \xe2\x9a\xbd GIVE AWAY\xe2\x9a\xbd\nHadiah 50rb untuk 2 org. Masing\xc2\xb2 25rb\n\nTebak Skor Piala Dunia\n\xf0\x9f\x87\xae\xf0\x9f\x87\xb7 Iran vs USA \xf0\x9f\x87\xba\xf0\x9f\x87\xb2\n\n1. Follow Betakopites\n2. Fol\xe2\x80\xa6',0,122,1597530750194024449,Hijrahber
2022-11-29 09:59:39,b'Gol ke-1928 di Piala Dunia adalah Didier Drogba (Argentina vs Pantai Gading)',0,0,1597530722553958401,rezakaisar3
2022-11-29 09:59:29,b'RT @Muhammad_Saewad: Kenapa anda menolak menggunakan ban kapten LGBT?\n\nCR7 : \nSaya mengikuti aturan Qatar sebagai tuan rumah Piala Dunia 20\xe2\x80\xa6',0,86,1597530678354006016,muhamma31054521
2022-11-29 09:59:24,b'Gol ke-1927 di Piala Dunia adalah Javier Saviola (Argentina vs Pantai Gading)',0,0,1597530657236078593,rezakaisar3
2022-11-29 09:59:13,b'RT @GOAL_ID: Italia didesak terbitkan undang-undang yang membatasi pemain asing berkarier di Serie A karena diklaim merusak tatanan bakat-b\xe2\x80\xa6',0,8,1597530613116203008,Dalfin_d
2022-11-29 09:59:12,"b'RT @rmp_officials: Bagaimanapun, Qatar telah mewakili eksistensi negara Islam yang sukses menghelat gelaran Piala Dunia\n\n#CakImin #GusMuhai\xe2\x80\xa6'",0,5,1597530609240666112,Nursyawaliah5
2022-11-29 09:59:08,b'Gol ke-1926 di Piala Dunia adalah Hernan Crespo (Argentina vs Pantai Gading)',0,0,1597530592660557824,rezakaisar3
2022-11-29 09:59:03,b'Prediksi Belanda vs Qatar Grup A Piala Dunia 2022 https://t.co/DfYWaXCeNc',0,0,1597530570334277632,harapanrakyat_
2022-11-29 09:59:01,"b'@BiznetHome mau kerja, mau zoom, anak mau googlemeet, malam mau nonton piala dunia ga bisa!'",0,0,1597530564093173766,arya_pradana
2022-11-29 09:58:55,b'RT @UtdJese: 2018: Gol pertama France dilaga pembuka dicetak melalui Pinalti.\n2018: France juara Piala Dunia.\n\n2022: Gol pertama Argentina\xe2\x80\xa6',0,1,1597530537731973126,UtdJese
2022-11-29 09:58:52,b'Muncul kabar mengejutkan dari Timnas Iran di Piala Dunia 2022. Keluarga para pemainnya diancam penjara. Lho kenapa?   https://t.co/OArsYFvDje',2,3,1597530523651477506,detikcom
2022-11-29 09:58:32,"b'Syarat Lolos 16 Besar Piala Dunia 2022 Grup A: Belanda Mudah, Ekuador dan Senegal Saling Sikut\n \nhttps://t.co/L0FkqnxWvQ lewat @tribunkaltim'",0,0,1597530440872914944,tribunkaltim
2022-11-29 09:58:23,b'Pemain-pemain senior bukannya bimbing pemain-pemain junior biar matang secara mental dan permainan apalagi di turnamen besar seperti piala dunia malah dibebani sama kampanye ga jelas',0,0,1597530402222395394,am_edelweiss92
2022-11-29 09:58:20,b'RT @BetaKopites: \xe2\x9a\xbd GIVE AWAY\xe2\x9a\xbd\nHadiah 50rb untuk 2 org. Masing\xc2\xb2 25rb\n\nTebak Skor Piala Dunia\n\xf0\x9f\x87\xae\xf0\x9f\x87\xb7 Iran vs USA \xf0\x9f\x87\xba\xf0\x9f\x87\xb2\n\n1. Follow Betakopites\n2. Fol\xe2\x80\xa6',0,122,1597530389207478280,yangkeduaaya
2022-11-29 09:58:12,b'Stadion 974 yang mudah bongkar pasang di Piala Dunia 2022 https://t.co/lXOG7ifn5a',0,0,1597530356697161729,twit_olahraga
2022-11-29 09:58:12,"b'Gol ke-1925 di Piala Dunia adalah Carlos Gamarra (gol bunuh diri, Inggris vs Paraguay)'",0,0,1597530355963416579,rezakaisar3
2022-11-29 09:58:04,"b'RT @affasyrn: Untuk ke Piala Dunia, negara2 anggota FIFA perlu menghadapi kelayakan mengikut benua. Dalam kelayakan benua Asia, Malaysia ha\xe2\x80\xa6'",0,1,1597530323176148993,SangNirnyawa
2022-11-29 09:57:57,b'FIFA World Cup Qatar/Piala Dunia 2022 !!! \xf0\x9f\xa5\xb3\xe2\x9a\xbd\njangan sampai kelewatan pertandingan tuan rumah !!!\nTelegram:\xf0\x9f\x93\xb2@Rikacaramoy\nLink Official :https://t.co/gTfp42rpjj\n\n#M8WIN #bola #Qatar2022  #prediksibola #sports #SBOBET #MSportQatar2022 https://t.co/Kivd6VEyCM',0,0,1597530296228155393,jejegames8
2022-11-29 09:57:54,b'RT @panditfootball: Pertandingan Iran vs Amerika Serikat jadi menarik bukan hanya karena menentukan siapa yang akan lolos ke babak 16 besar\xe2\x80\xa6',0,20,1597530282777018368,bandotdoyok28
2022-11-29 09:57:50,"b'RT @VIVAcoid: Kapten Timnas Portugal, Cristiano Ronaldo menolak menggunakan ban kapten pelangi di Piala Dunia 2022 Qatar yang merupakan duk\xe2\x80\xa6'",0,1059,1597530263655165954,bhabuku2
2022-11-29 09:57:39,b'RT @panditfootball: Pertandingan Iran vs Amerika Serikat jadi menarik bukan hanya karena menentukan siapa yang akan lolos ke babak 16 besar\xe2\x80\xa6',0,20,1597530216993521664,lestaridaracug
2022-11-29 09:57:31,"b'RT @IFyou_611: \xf0\x9f\x87\xb5\xf0\x9f\x87\xb8 Berita Harian Brazil \xf0\x9f\x87\xa7\xf0\x9f\x87\xb7Globo: Ada 33 tim Piala Dunia, bukan 32, karena Palestina dan \xf0\x9f\x87\xb5\xf0\x9f\x87\xb8 benderanya ada di semua pertandin\xe2\x80\xa6'",0,18,1597530185087455232,MehmetAliHaco11
2022-11-29 09:57:19,b'RT @panditfootball: Pertandingan Iran vs Amerika Serikat jadi menarik bukan hanya karena menentukan siapa yang akan lolos ke babak 16 besar\xe2\x80\xa6',0,20,1597530134621589506,KurniawanRicho
2022-11-29 09:57:18,b'Gol ke-1924 di Piala Dunia adalah Agustin Delgado (Polandia vs Ekuador)',0,0,1597530132654485504,rezakaisar3
2022-11-29 09:57:14,b'RT @resca_ayue25: \xf0\x9f\x93\xbaLIVE STREAMING PIALA DUNIA\n\xe2\x9a\xbd\xef\xb8\x8fWORLD CUP\n\nEKUADOR VS SENEGAL\nhttps://t.co/M2NYGqzA2U\n\nBELANDA VS QATAR\nhttps://t.co/R6NsVC\xe2\x80\xa6',0,127,1597530113742344192,stay_bigwin
2022-11-29 09:57:11,b'RT @BetaKopites: \xe2\x9a\xbd GIVE AWAY\xe2\x9a\xbd\nHadiah 50rb untuk 2 org. Masing\xc2\xb2 25rb\n\nTebak Skor Piala Dunia\n\xf0\x9f\x87\xae\xf0\x9f\x87\xb7 Iran vs USA \xf0\x9f\x87\xba\xf0\x9f\x87\xb2\n\n1. Follow Betakopites\n2. Fol\xe2\x80\xa6',0,122,1597530103134949377,Hunihak
2022-11-29 09:57:07,b'RT @resca_ayue25: \xf0\x9f\x93\xbaLIVE STREAMING PIALA DUNIA\n\xe2\x9a\xbd\xef\xb8\x8fWORLD CUP\n\nEKUADOR VS SENEGAL\nhttps://t.co/M2NYGqzA2U\n\nBELANDA VS QATAR\nhttps://t.co/R6NsVC\xe2\x80\xa6',0,127,1597530086068326401,Bigwin77Lucky_
2022-11-29 09:57:03,"b'Jelang Inggris vs Wales, Kedua Pelatih Ungkap Misi yang Harus Dilakukan agar Lolos Babak 16 Besar: Pertandingan menentukkan akan disajikan di lanjutan laga Piala Dunia 2022, yakni mempertemukan Inggris vs Wales https://t.co/AMgIIkyGu4'",0,0,1597530066304761858,BisBanNews
2022-11-29 09:57:02,b'Gol ke-1923 di Piala Dunia adalah Carlos Tenorio (Polandia vs Ekuador)',0,0,1597530062383112193,rezakaisar3
2022-11-29 09:56:39,b'RT @drzul_albakri: Saya tak pandai ulas tapi saya cuba\xe2\x80\xa6\n\nSaya merasa terharu kerana tidak menyangka sambutan masyarakat dunia yang hadir ke\xe2\x80\xa6',0,1033,1597529966694240257,AfiziB
2022-11-29 09:56:29,b'KEREN!! Supporter timnas Jepang kedapatan bersih-bersih sampah di stadion Al Bayt - Qatar pas piala dunia...\n\nKalau supporter Indonesia gimana nih gaes?? \xe2\xac\x87\xef\xb8\x8f\xe2\xac\x87\xef\xb8\x8f\n.\n.\n.\n.\nSource: BBC\n#aksikitaindo #indonesia #viral #trending #pialadunia #qatar #WorldCup2022 #worldcup https://t.co/iTZiuocy0L',2,1,1597529927116783617,aksikitaindo
2022-11-29 09:56:26,b'Mau nonton piala dunia tanpa gangguan? Yuk langsung berlangganan di vidio nonton jadi lebih nyaman \n#IndiHome #InternetnyaIndonesia #AktivitasTanpaBatas #PahlawanDariKita https://t.co/bEAitsEVRR',0,0,1597529911543332864,Alaffow04
2022-11-29 09:56:24,"b'RT @Indosiar: Laga penentuan Belanda untuk bisa lolos ke 16 besar. \n\nSaksikan pertandingan Piala Dunia 2022 Grup A Belanda vs Qatar, Rabu,\xe2\x80\xa6'",0,1,1597529903171506176,Toman23gmailco1
2022-11-29 09:56:22,b'Gol ke-1922 di Piala Dunia adalah Torsten Frings (Jerman vs Kosta Rika)',0,0,1597529895340761088,rezakaisar3
2022-11-29 09:56:07,b'Gol ke-1921 di Piala Dunia adalah Paulo Wanchope (Jerman vs Kosta Rika)',0,0,1597529832438792192,rezakaisar3
2022-11-29 09:56:04,b'RT @rmp_officials: Qatar sempat curhat ke Cak Imin soal gelaran Piala Dunia yang jadi sorotan karena beberapa aturan \n\n#CakImin #GusMuhaimi\xe2\x80\xa6',0,14,1597529820715327490,TurMin20025210
2022-11-29 09:55:53,b'8.T-shirt Piala Dunia Qatar\nhttps://t.co/OGqMrN8shs https://t.co/zrIA16HJIW',0,0,1597529775387873280,enyahsaja
2022-11-29 09:55:51,"b'@victoriavamp @SiaranBolaLive Kalau Piala dunia gak di gelar, gol itu gak akan ada....'",0,0,1597529763765420033,juneth_7
2022-11-29 09:55:49,b'RT @resca_ayue25: \xf0\x9f\x93\xbaLIVE STREAMING PIALA DUNIA\n\xe2\x9a\xbd\xef\xb8\x8fWORLD CUP\n\nEKUADOR VS SENEGAL\nhttps://t.co/M2NYGqzA2U\n\nBELANDA VS QATAR\nhttps://t.co/R6NsVC\xe2\x80\xa6',0,127,1597529756475437057,riuchewy
2022-11-29 09:55:48,b'WEBSITE PELANGISLOT SPONSOR PIALA DUNIA WORLD CUP 2022\nBisa Parlay Bola Jalan Serta Parlay 2 Tim\nUntuk Bank PELANGISLOT Online 24 Jam Disini\nSerta Cashback Sport Dan Slot Up To 15%\nSilahkan klik link Jika Ada Pertanyaan Yah Bosku^^\n    link : https://t.co/JLkcOsC5cN\n#FIFAWorldCup https://t.co/zMULYH48Dq',0,0,1597529754428928000,pelangislotnew
2022-11-29 09:55:48,b'Gol ke-1920 di Piala Dunia adalah Miroslav Klose (Jerman vs Kosta Rika)',0,0,1597529752486961153,rezakaisar3
2022-11-29 09:55:42,"b'RT @riors_id: Coba cek ini, deh: ""Piala Dunia Lain Football Fans Jersey by Sport77 - RIORS.\n\nRp329.000 di toko RIORS Tokopedia. Bisa Bebas\xe2\x80\xa6'",0,2,1597529726490660865,Indostransfer
2022-11-29 09:55:42,b'2018: Gol pertama France dilaga pembuka dicetak melalui Pinalti.\n2018: France juara Piala Dunia.\n\n2022: Gol pertama Argentina dilaga pembuka dicetak melalui Pinalti.\n2022: Argentina juara Piala Dunia?? https://t.co/chaC5xYUhz',1,1,1597529726322900993,UtdJese
2022-11-29 09:55:38,b'Gol ke-1919 di Piala Dunia adalah Miroslav Klose (Jerman vs Kosta Rika)',0,0,1597529709398851584,rezakaisar3
2022-11-29 09:55:14,b'Gol ke-1918 di Piala Dunia adalah Paulo Wanchope (Jerman vs Kosta Rika)',0,0,1597529611424133122,rezakaisar3
2022-11-29 09:55:14,b'WEBSITE PELANGISLOT SPONSOR PIALA DUNIA WORLD CUP 2022\nBisa Parlay Bola Jalan Serta Parlay 2 Tim\nUntuk Bank PELANGISLOT Online 24 Jam Disini\nSerta Cashback Sport Dan Slot Up To 15%\nSilahkan klik link Jika Ada Pertanyaan Yah Bosku^^\n    link : https://t.co/JLkcOsC5cN\n#FIFAWorldCup https://t.co/6e0LYzlHi2',0,0,1597529608626507778,pelangislotnew
2022-11-29 09:55:08,"b'RT @Ben3atha: Sebuah keluarga Brazil masuk Islam setelah melihat orang\xc2\xb2 Shalat, baca Al-Quran, dan perilaku baik umat Islam.\n\nKeluarga ini\xe2\x80\xa6'",0,36,1597529583875940353,muhammadambia3
2022-11-29 09:54:55,b'Gol ke-1917 di Piala Dunia adalah Philipp Lahm (Jerman vs Kosta Rika)',0,0,1597529529211551744,rezakaisar3
2022-11-29 09:54:48,"b'RT @Sport77Official: Jersey Piala Dunia Lain edisi Belanda \xf0\x9f\x87\xb3\xf0\x9f\x87\xb1\n\nKalo kita giveaway mau, nggak? \xf0\x9f\x91\x80\n\n#PialaDunia2022 #FIFAWorldCup\n#MoreThanJus\xe2\x80\xa6'",0,8,1597529501327499264,Indostransfer
2022-11-29 09:54:40,"b'Yuk intip, ini 5 penggemar sepak bola tercantik di Piala Dunia 2022: Ada Mia Khalifa!\nhttps://t.co/JJv1UqeEDc'",1,0,1597529468549369856,sportstarsdotid
2022-11-29 09:54:33,b'Gol ke-1916 di Piala Dunia adalah Ronaldo (Jerman vs Brasil)',0,0,1597529439864500226,rezakaisar3
2022-11-29 09:54:31,b'RT @indizenborneo: SI PALING BOLA PART 2 TAYANG LAGI!\xf0\x9f\x98\xb1\n\nKamu jagoin negara mana nih di Piala Dunia 2022 kali ini?\xf0\x9f\xa4\x94\nKalau Mimin sih Spanyol\xe2\x80\xa6',0,18,1597529428963123200,Arwini03
2022-11-29 09:54:28,b'FIFA World Cup Qatar/Piala Dunia 2022 \nJangan ketingalan pertandingan malam ini hanya di M8WIN !!!\nWhatsapp:\xf0\x9f\x93\xb2https://t.co/KVrMTYkg21\nLink Official :https://t.co/WdSaUE2WG7\n\n#M8WIN #bola #hot #pialadunia2022 #prediksibola #sports #SBOBET #msportqatar2022 #ekuadorvssinegal https://t.co/3eAN4QEEXp',0,0,1597529419060776961,M8INDONESIA
2022-11-29 09:54:28,b'Gundogan Bangga Sebagai Muslim Lihat Qatar Gelar Piala Dunia 2022 https://t.co/0zoHtaD1hZ',13,0,1597529417324326912,CNNIndonesia
2022-11-29 09:54:24,b'Gol ke-1915 di Piala Dunia adalah Ronaldo (Jerman vs Brasil)',0,0,1597529401901879297,rezakaisar3
2022-11-29 09:54:18,b'Malem ini bobo nyanyak buat amunisi perang dunia di piala dunia besok jam 2 wkwk',0,0,1597529374953451520,qmyrakwin
2022-11-29 09:54:17,"b'RT @modsya: Team Piala Dunia yang ada sedikit sentuhan Liga M:-\n\nArgentina (Pablo Aimar, asst coach)\n\nGhana (George Boateng, asst coach)\n\nA\xe2\x80\xa6'",0,10,1597529371664752641,apiqmael
2022-11-29 09:54:10,b'RT @Muhammad_Saewad: Kenapa anda menolak menggunakan ban kapten LGBT?\n\nCR7 : \nSaya mengikuti aturan Qatar sebagai tuan rumah Piala Dunia 20\xe2\x80\xa6',0,86,1597529343659425793,hilman
2022-11-29 09:54:10,b'Gol ke-1914 di Piala Dunia adalah Song Chong-gug (Korea Selatan vs Turki)',0,0,1597529341369659394,rezakaisar3
2022-11-29 09:53:53,b'RT @The_RedsIndo: Cleansheet kedua di Piala Dunia 2022. Deus e fiel! \xe2\x9d\xa4\xef\xb8\x8f https://t.co/Ti2mWvY59F',0,2,1597529271408685058,junaidi_afif
2022-11-29 09:53:51,"b'RT @VIVAcoid: Kapten Timnas Portugal, Cristiano Ronaldo menolak menggunakan ban kapten pelangi di Piala Dunia 2022 Qatar yang merupakan duk\xe2\x80\xa6'",0,1059,1597529263032635393,brostitoisnice
2022-11-29 09:53:48,b'RT @InfosuporterID: 25 November :  FIFA mengizinkan penonton untuk menggunakan atribut bernuansa pelangi di Piala Dunia 2022 mulai putaran\xe2\x80\xa6',0,3,1597529248092524545,NiaaarC
2022-11-29 09:53:34,b'RT @thezonbola: Satu rekod baru di Piala Dunia 2022 \xf0\x9f\x98\x8d\xf0\x9f\x91\x8f https://t.co/xaFOJ5hFws',0,8,1597529192337666049,ShahrulBertweet
2022-11-29 09:53:12,"b'RT @modsya: Team Piala Dunia yang ada sedikit sentuhan Liga M:-\n\nArgentina (Pablo Aimar, asst coach)\n\nGhana (George Boateng, asst coach)\n\nA\xe2\x80\xa6'",0,10,1597529098372644865,FarisAzizzz
2022-11-29 09:53:04,b'RT @MySumatera: Supporter Belgia Rusuh di Brussel usai Timnas Belgia dikalahkan Maroko dalam Piala Dunia 2022 \xf0\x9f\x98\xb1\n\nPuluhan perusuh membakar t\xe2\x80\xa6',0,25,1597529067292569601,miaaSBA
2022-11-29 09:53:02,b'RT @rutoriess: \xe2\x9c\xa8 rekomendasi dress wanita \xe2\x9c\xa8\n\nA thread.\n\n\xe3\x85\xa1 tag [#MetUltahCipung rans entertaiment rafi ahmad ronaldo piala dunia shopee-ku c\xe2\x80\xa6',0,213,1597529055225868288,shopeeethings
2022-11-29 09:52:54,b'Gol ke-1911 di Piala Dunia adalah Lee Eul-yong (Korea Selatan vs Turki)',0,0,1597529025349832704,rezakaisar3
2022-11-29 09:52:49,b'25 November :  FIFA mengizinkan penonton untuk menggunakan atribut bernuansa pelangi di Piala Dunia 2022 mulai putaran kedua babak penyisihan grup.\n\n28 November : Laga Portugal vs Uruguay Senin (28/11) dini hari WIB diwarnai aksi Pitch Invasion bendera pelangi ke dalam stadion https://t.co/twSLNI9hGX',16,3,1597529001081593858,InfosuporterID
2022-11-29 09:52:47,b'RT @Mellj7: Cho guesung KEREENNN cuiii\nDia udh cetak 2 gol di debut piala dunia pertama nya!!\xf0\x9f\x98\x8d https://t.co/OpqICXdhgK',0,43,1597528992512643072,e_efeb
2022-11-29 09:52:34,"b'RT @VIVAbola: Sudah Sembuh, Karim Benzema Segera Bela Timnas Prancis di Piala Dunia? https://t.co/7vvW5EDOFc'",0,1,1597528939513417728,VIVAcoid
2022-11-29 09:52:19,b'RT @resca_ayue25: \xf0\x9f\x93\xbaLIVE STREAMING PIALA DUNIA\n\xe2\x9a\xbd\xef\xb8\x8fWORLD CUP\n\nEKUADOR VS SENEGAL\nhttps://t.co/M2NYGqzA2U\n\nBELANDA VS QATAR\nhttps://t.co/R6NsVC\xe2\x80\xa6',0,127,1597528876569067523,6igwin
2022-11-29 09:52:14,b'Tempat nonton piala dunia TERBAIK warga Indonesia \xf0\x9f\x87\xae\xf0\x9f\x87\xa9\xe2\x9d\x93 \n#FIFAWorldCupQatar2022\n#FIFAWorldCup\n\n1. @vidio \n2. @beIN @beINSPORTS @beinsports_FR \n3. @free Live Stream',0,0,1597528855115608065,votingnesia
2022-11-29 09:52:09,"b'Sudah Sembuh, Karim Benzema Segera Bela Timnas Prancis di Piala Dunia? https://t.co/7vvW5EDOFc'",0,1,1597528834446086144,VIVAbola
2022-11-29 09:51:57,"b'Iseng ikut kuia lumayan lah dapet 100k, aku cinta piala dunia https://t.co/J8S8thgJtX'",0,0,1597528782281535490,Fauziar_22
2022-11-29 09:51:50,b'RT @nodrakorfilm: Live Streaming World Cup / Piala Dunia hari ini https://t.co/HAeMrVWedS\n\nBabak ke 2 dimulai :\n(23.00) Brazil vs Swiss\n\n#F\xe2\x80\xa6',0,4,1597528755492491269,DDiDiDDiDi95
2022-11-29 09:51:38,"b'RT @detikcom: Piala Dunia di Qatar sudah berjalan sekitar sepekan. Namun gelaran tersebut terus mendapat kritikan dari banyak pihak, salah\xe2\x80\xa6'",0,4,1597528706276200449,000receh24
2022-11-29 09:51:03,"b'Piala Dunia 2022: Puja Puji Casemiro, Pahlawan Tak Kasat Mata Milik Brasil https://t.co/ETJ9jXhkMk'",0,0,1597528558389583872,liputan6dotcom
2022-11-29 09:51:02,b'RT @resca_ayue25: \xf0\x9f\x93\xbaLIVE STREAMING PIALA DUNIA\n\xe2\x9a\xbd\xef\xb8\x8fWORLD CUP\n\nEKUADOR VS SENEGAL\nhttps://t.co/M2NYGqzA2U\n\nBELANDA VS QATAR\nhttps://t.co/R6NsVC\xe2\x80\xa6',0,127,1597528554996396035,zzoonq
2022-11-29 09:51:02,"b'RT @riors_id: Coba cek ini, deh: ""Piala Dunia Lain Football Fans Jersey by Sport77 - RIORS.\n\nRp329.000 di toko RIORS Tokopedia. Bisa Bebas\xe2\x80\xa6'",0,2,1597528554417590274,Jerseyforum
2022-11-29 09:50:53,b'RT @CNNIndonesia: PDIP Batal Gelar HUT di GBK karena Dipakai Persiapan Piala Dunia U-20 https://t.co/EUO0EdEfVr',0,10,1597528515205029888,sersanqomar
2022-11-29 09:50:19,"b'Piala dunia selanjutnya mungkin akan terasa hampa karna yg legend seperti ronaldo dan messi main trahir di 2022 ini. I\xe2\x80\x99m so blessed, thank god !!! \xf0\x9f\x98\xad\xf0\x9f\x94\xa5 I\xe2\x80\x99ve never been so happy! My childhood\xe2\x80\x99s idol , dari bocah suka bgt maen bola, nonton bola and suka si the GOAT!!! @Cristiano \xf0\x9f\x98\xad'",0,0,1597528373244620800,sellyaprilians
2022-11-29 09:50:18,b'RT @panditfootball: Pertandingan Iran vs Amerika Serikat jadi menarik bukan hanya karena menentukan siapa yang akan lolos ke babak 16 besar\xe2\x80\xa6',0,20,1597528369041928193,rpurnama_
2022-11-29 09:50:06,"b'RT @korantempo: Sekilas seperti biasa saja. Namun, bila diteliti, bendera Iran terlihat berbeda. Hanya ada tiga warna, merah, putih, dan hi\xe2\x80\xa6'",0,1,1597528320157319169,Sloan_Ritonga
2022-11-29 09:50:01,"b'tanyarl prediksi kalian negara apa aja nih yg bakal masuk semifinal piala dunia ntar?\n\nMe: Brazil, Perancis, Argentina, Senegal https://t.co/dqhaWWJwir'",6,0,1597528297701019649,tanyakanrl
2022-11-29 09:50:00,b'RT @resca_ayue25: \xf0\x9f\x93\xbaLIVE STREAMING PIALA DUNIA\n\xe2\x9a\xbd\xef\xb8\x8fWORLD CUP\n\nEKUADOR VS SENEGAL\nhttps://t.co/M2NYGqzA2U\n\nBELANDA VS QATAR\nhttps://t.co/R6NsVC\xe2\x80\xa6',0,127,1597528293221498881,kimyou_tae
